Title,Year,BoxOffice,budget,popularity,production_companies,revenue,runtime,Internet Movie Database,Rotten Tomatoes,Metacritic,Genre
Despicable Me 4,2024,"$361,004,205",100.0,57.5887,"Universal Pictures,Illumination",969.28091,94,62.0,56.0,52.0, Comedy
Thor: Love and Thunder,2022,"$343,256,830",250.0,21.3854,"Marvel Studios,Kevin Feige Productions",760.9,119,62.0,63.0,57.0,Action
Thor: Love and Thunder,2022,"$343,256,830",250.0,21.3854,"Marvel Studios,Kevin Feige Productions",760.9,119,62.0,63.0,57.0, Adventure
Thor: Love and Thunder,2022,"$343,256,830",250.0,21.3854,"Marvel Studios,Kevin Feige Productions",760.9,119,62.0,63.0,57.0, Comedy
Asteroid City,2023,"$28,153,025",25.0,9.5962,"Indian Paintbrush,American Empirical Pictures,Studio Babelsberg",47.28167,105,65.0,76.0,76.0,Comedy
Asteroid City,2023,"$28,153,025",25.0,9.5962,"Indian Paintbrush,American Empirical Pictures,Studio Babelsberg",47.28167,105,65.0,76.0,76.0, Drama
Asteroid City,2023,"$28,153,025",25.0,9.5962,"Indian Paintbrush,American Empirical Pictures,Studio Babelsberg",47.28167,105,65.0,76.0,76.0, Romance
Saturday Night,2024,"$9,511,315",25.0,3.2947,"Columbia Pictures,Right of Way Films",9.802525,109,70.0,78.0,61.0,Biography
Saturday Night,2024,"$9,511,315",25.0,3.2947,"Columbia Pictures,Right of Way Films",9.802525,109,70.0,78.0,61.0, Comedy
Saturday Night,2024,"$9,511,315",25.0,3.2947,"Columbia Pictures,Right of Way Films",9.802525,109,70.0,78.0,61.0, Drama
Nope,2022,"$123,277,080",68.0,15.9371,"Universal Pictures,Monkeypaw Productions",170.82308,130,68.0,83.0,77.0,Horror
Nope,2022,"$123,277,080",68.0,15.9371,"Universal Pictures,Monkeypaw Productions",170.82308,130,68.0,83.0,77.0, Mystery
Nope,2022,"$123,277,080",68.0,15.9371,"Universal Pictures,Monkeypaw Productions",170.82308,130,68.0,83.0,77.0, Sci-Fi
Horizon: An American Saga - Chapter 1,2024,"$29,035,702",50.0,10.1748,Territory Pictures,38.735702,182,67.0,51.0,49.0,Drama
Horizon: An American Saga - Chapter 1,2024,"$29,035,702",50.0,10.1748,Territory Pictures,38.735702,182,67.0,51.0,49.0, Western
The Northman,2022,"$34,233,110",70.0,11.9307,"Focus Features,New Regency Pictures,Regency Enterprises,Square Peg",69.63311,137,70.0,90.0,82.0,Action
The Northman,2022,"$34,233,110",70.0,11.9307,"Focus Features,New Regency Pictures,Regency Enterprises,Square Peg",69.63311,137,70.0,90.0,82.0, Adventure
The Northman,2022,"$34,233,110",70.0,11.9307,"Focus Features,New Regency Pictures,Regency Enterprises,Square Peg",69.63311,137,70.0,90.0,82.0, Drama
Madame Web,2024,"$43,817,106",80.0,17.2905,"Columbia Pictures,di Bonaventura Pictures",100.498764,117,40.0,11.0,26.0,Action
Madame Web,2024,"$43,817,106",80.0,17.2905,"Columbia Pictures,di Bonaventura Pictures",100.498764,117,40.0,11.0,26.0, Adventure
Madame Web,2024,"$43,817,106",80.0,17.2905,"Columbia Pictures,di Bonaventura Pictures",100.498764,117,40.0,11.0,26.0, Sci-Fi
Glass Onion,2022,"$13,280,000",40.0,11.3122,T-Street,15.0,140,71.0,91.0,81.0,Comedy
Glass Onion,2022,"$13,280,000",40.0,11.3122,T-Street,15.0,140,71.0,91.0,81.0, Crime
Glass Onion,2022,"$13,280,000",40.0,11.3122,T-Street,15.0,140,71.0,91.0,81.0, Drama
The Last Showgirl,2024,"$4,799,804",2.0,7.7091,"Utopia,Pinky Promise,Digital Ignition Entertainment,High Frequency Entertainment",6.380079,89,65.0,83.0,66.0,Drama
Black Widow,2021,"$183,651,655",200.0,163.4249,Marvel Studios,379.751131,134,66.0,79.0,68.0,Action
Black Widow,2021,"$183,651,655",200.0,163.4249,Marvel Studios,379.751131,134,66.0,79.0,68.0, Adventure
Black Widow,2021,"$183,651,655",200.0,163.4249,Marvel Studios,379.751131,134,66.0,79.0,68.0, Sci-Fi
The Day the Earth Blew Up: A Looney Tunes Movie,2024,,15.0,21.1205,Warner Bros. Animation,12.641938,91,69.0,88.0,82.0,Animation
The Day the Earth Blew Up: A Looney Tunes Movie,2024,,15.0,21.1205,Warner Bros. Animation,12.641938,91,69.0,88.0,82.0, Adventure
The Day the Earth Blew Up: A Looney Tunes Movie,2024,,15.0,21.1205,Warner Bros. Animation,12.641938,91,69.0,88.0,82.0, Comedy
How to Make Millions Before Grandma Dies,2024,"$303,772",1.0,12.0887,"GDH 559,Jor Kwang Films",73.8,127,80.0,98.0,74.0,Comedy
How to Make Millions Before Grandma Dies,2024,"$303,772",1.0,12.0887,"GDH 559,Jor Kwang Films",73.8,127,80.0,98.0,74.0, Drama
How to Make Millions Before Grandma Dies,2024,"$303,772",1.0,12.0887,"GDH 559,Jor Kwang Films",73.8,127,80.0,98.0,74.0, Family
Uncharted,2022,"$148,648,820",120.0,9.9307,"Columbia Pictures,Atlas Entertainment,PlayStation Productions,Arad Productions",407.141258,116,63.0,,45.0,Action
Uncharted,2022,"$148,648,820",120.0,9.9307,"Columbia Pictures,Atlas Entertainment,PlayStation Productions,Arad Productions",407.141258,116,63.0,,45.0, Adventure
Joker: Folie à Deux,2024,"$58,300,287",195.0,22.1963,"Warner Bros. Pictures,Joint Effort,Domain Entertainment",206.400287,138,52.0,31.0,45.0,Drama
Joker: Folie à Deux,2024,"$58,300,287",195.0,22.1963,"Warner Bros. Pictures,Joint Effort,Domain Entertainment",206.400287,138,52.0,31.0,45.0, Musical
Joker: Folie à Deux,2024,"$58,300,287",195.0,22.1963,"Warner Bros. Pictures,Joint Effort,Domain Entertainment",206.400287,138,52.0,31.0,45.0, Thriller
Love Lies Bleeding,2024,"$8,335,797",10.0,12.4481,"Film4 Productions,Escape Plan,A24,Lobo Films",12.778225,104,66.0,94.0,77.0,Action
Love Lies Bleeding,2024,"$8,335,797",10.0,12.4481,"Film4 Productions,Escape Plan,A24,Lobo Films",12.778225,104,66.0,94.0,77.0, Adventure
Love Lies Bleeding,2024,"$8,335,797",10.0,12.4481,"Film4 Productions,Escape Plan,A24,Lobo Films",12.778225,104,66.0,94.0,77.0, Crime
Sisu,2022,"$7,265,622",6.2,10.6722,"Subzero Film Entertainment,Good Chaos,Stage 6 Films",13.0,91,69.0,94.0,70.0,Action
Sisu,2022,"$7,265,622",6.2,10.6722,"Subzero Film Entertainment,Good Chaos,Stage 6 Films",13.0,91,69.0,94.0,70.0, War
Inside Out 2,2024,"$652,980,194",200.0,45.44,"Walt Disney Pictures,Pixar",1698.863816,97,75.0,91.0,73.0,Animation
Inside Out 2,2024,"$652,980,194",200.0,45.44,"Walt Disney Pictures,Pixar",1698.863816,97,75.0,91.0,73.0, Adventure
Inside Out 2,2024,"$652,980,194",200.0,45.44,"Walt Disney Pictures,Pixar",1698.863816,97,75.0,91.0,73.0, Comedy
In a Violent Nature,2024,"$4,229,999",0.6,6.9536,"Low Sky Productions,Zygote Pictures",4.258197,94,56.0,78.0,,Drama
In a Violent Nature,2024,"$4,229,999",0.6,6.9536,"Low Sky Productions,Zygote Pictures",4.258197,94,56.0,78.0,, Horror
In a Violent Nature,2024,"$4,229,999",0.6,6.9536,"Low Sky Productions,Zygote Pictures",4.258197,94,56.0,78.0,, Thriller
The Crow,2024,"$9,275,659",50.0,21.008,"Davis Films,Pressman Film,Hassell Free Productions,Electric Shadow Company,30WEST,Ashland Hill Media Finance,FilmNation Entertainment,Maze Pictures,Occupant Entertainment",24.109036,111,47.0,87.0,30.0,Action
The Crow,2024,"$9,275,659",50.0,21.008,"Davis Films,Pressman Film,Hassell Free Productions,Electric Shadow Company,30WEST,Ashland Hill Media Finance,FilmNation Entertainment,Maze Pictures,Occupant Entertainment",24.109036,111,47.0,87.0,30.0, Crime
The Crow,2024,"$9,275,659",50.0,21.008,"Davis Films,Pressman Film,Hassell Free Productions,Electric Shadow Company,30WEST,Ashland Hill Media Finance,FilmNation Entertainment,Maze Pictures,Occupant Entertainment",24.109036,111,47.0,87.0,30.0, Fantasy
Don't Look Up,2021,,75.0,13.1045,Hyperobject Industries,0.791863,138,72.0,,49.0,Comedy
Don't Look Up,2021,,75.0,13.1045,Hyperobject Industries,0.791863,138,72.0,,49.0, Drama
Don't Look Up,2021,,75.0,13.1045,Hyperobject Industries,0.791863,138,72.0,,49.0, Sci-Fi
Pearl,2022,"$9,423,445",1.0,11.0646,"A24,Little Lamb Productions",10.139416,102,70.0,93.0,76.0,Drama
Pearl,2022,"$9,423,445",1.0,11.0646,"A24,Little Lamb Productions",10.139416,102,70.0,93.0,76.0, Horror
Pearl,2022,"$9,423,445",1.0,11.0646,"A24,Little Lamb Productions",10.139416,102,70.0,93.0,76.0, Thriller
Where the Crawdads Sing,2022,"$90,230,760",24.0,12.9204,"3000 Pictures,Hello Sunshine,HarperCollins Publishers",144.353965,126,72.0,34.0,43.0,Drama
Where the Crawdads Sing,2022,"$90,230,760",24.0,12.9204,"3000 Pictures,Hello Sunshine,HarperCollins Publishers",144.353965,126,72.0,34.0,43.0, Mystery
Where the Crawdads Sing,2022,"$90,230,760",24.0,12.9204,"3000 Pictures,Hello Sunshine,HarperCollins Publishers",144.353965,126,72.0,34.0,43.0, Romance
Kinds of Kindness,2024,"$5,038,931",15.0,4.1866,"Searchlight Pictures,Film4 Productions,TSG Entertainment,Element Pictures,Limp",16.398509,164,66.0,71.0,64.0,Comedy
Kinds of Kindness,2024,"$5,038,931",15.0,4.1866,"Searchlight Pictures,Film4 Productions,TSG Entertainment,Element Pictures,Limp",16.398509,164,66.0,71.0,64.0, Drama
Kinds of Kindness,2024,"$5,038,931",15.0,4.1866,"Searchlight Pictures,Film4 Productions,TSG Entertainment,Element Pictures,Limp",16.398509,164,66.0,71.0,64.0, Horror
The Little Mermaid,2023,"$298,172,056",297.0,13.0923,"Walt Disney Pictures,Lucamar Productions,Marc Platt Productions",569.626289,135,72.0,67.0,59.0,Adventure
The Little Mermaid,2023,"$298,172,056",297.0,13.0923,"Walt Disney Pictures,Lucamar Productions,Marc Platt Productions",569.626289,135,72.0,67.0,59.0, Family
The Little Mermaid,2023,"$298,172,056",297.0,13.0923,"Walt Disney Pictures,Lucamar Productions,Marc Platt Productions",569.626289,135,72.0,67.0,59.0, Fantasy
No Time to Die,2021,"$160,891,007",250.0,22.3339,"EON Productions,Metro-Goldwyn-Mayer",774.153024,163,73.0,83.0,68.0,Action
No Time to Die,2021,"$160,891,007",250.0,22.3339,"EON Productions,Metro-Goldwyn-Mayer",774.153024,163,73.0,83.0,68.0, Adventure
No Time to Die,2021,"$160,891,007",250.0,22.3339,"EON Productions,Metro-Goldwyn-Mayer",774.153024,163,73.0,83.0,68.0, Thriller
Indiana Jones and the Dial of Destiny,2023,"$174,480,468",294.7,10.182,Lucasfilm Ltd.,383.963057,155,65.0,70.0,58.0,Action
Indiana Jones and the Dial of Destiny,2023,"$174,480,468",294.7,10.182,Lucasfilm Ltd.,383.963057,155,65.0,70.0,58.0, Adventure
Indiana Jones and the Dial of Destiny,2023,"$174,480,468",294.7,10.182,Lucasfilm Ltd.,383.963057,155,65.0,70.0,58.0, Sci-Fi
Emilia Pérez,2024,,26.0,16.9232,"Why Not Productions,Pathé,France 2 Cinéma,Page 114,Saint Laurent Productions,Saint Laurent,Library Pictures International,Logical Content Ventures,Les Films du Fleuve,The Veterans,Vixens,Casa Kafka Pictures,Pimienta Films",16.302703,132,54.0,,70.0,Comedy
Emilia Pérez,2024,,26.0,16.9232,"Why Not Productions,Pathé,France 2 Cinéma,Page 114,Saint Laurent Productions,Saint Laurent,Library Pictures International,Logical Content Ventures,Les Films du Fleuve,The Veterans,Vixens,Casa Kafka Pictures,Pimienta Films",16.302703,132,54.0,,70.0, Crime
Emilia Pérez,2024,,26.0,16.9232,"Why Not Productions,Pathé,France 2 Cinéma,Page 114,Saint Laurent Productions,Saint Laurent,Library Pictures International,Logical Content Ventures,Les Films du Fleuve,The Veterans,Vixens,Casa Kafka Pictures,Pimienta Films",16.302703,132,54.0,,70.0, Drama
Guy Ritchie's the Covenant,2023,"$16,938,039",55.0,18.9216,"STXfilms,Toff Guy Films",20.0,123,75.0,83.0,63.0,Action
Guy Ritchie's the Covenant,2023,"$16,938,039",55.0,18.9216,"STXfilms,Toff Guy Films",20.0,123,75.0,83.0,63.0, Drama
Guy Ritchie's the Covenant,2023,"$16,938,039",55.0,18.9216,"STXfilms,Toff Guy Films",20.0,123,75.0,83.0,63.0, Thriller
All of Us Strangers,2023,"$4,050,103",5.0,11.5923,"Film4 Productions,Blueprint Pictures,Searchlight Pictures,TSG Entertainment",14.86496,105,76.0,96.0,90.0,Drama
All of Us Strangers,2023,"$4,050,103",5.0,11.5923,"Film4 Productions,Blueprint Pictures,Searchlight Pictures,TSG Entertainment",14.86496,105,76.0,96.0,90.0, Romance
Free Guy,2021,"$121,626,598",110.0,16.6384,"Berlanti Productions,21 Laps Entertainment,Maximum Effort,Lit Entertainment Group,20th Century Studios",331.526598,115,71.0,80.0,62.0,Action
Free Guy,2021,"$121,626,598",110.0,16.6384,"Berlanti Productions,21 Laps Entertainment,Maximum Effort,Lit Entertainment Group,20th Century Studios",331.526598,115,71.0,80.0,62.0, Adventure
Free Guy,2021,"$121,626,598",110.0,16.6384,"Berlanti Productions,21 Laps Entertainment,Maximum Effort,Lit Entertainment Group,20th Century Studios",331.526598,115,71.0,80.0,62.0, Comedy
The Gray Man,2022,,200.0,12.9361,"AGBO,Roth-Kirschenbaum Films",0.454023,129,65.0,45.0,49.0,Action
The Gray Man,2022,,200.0,12.9361,"AGBO,Roth-Kirschenbaum Films",0.454023,129,65.0,45.0,49.0, Mystery
The Gray Man,2022,,200.0,12.9361,"AGBO,Roth-Kirschenbaum Films",0.454023,129,65.0,45.0,49.0, Thriller
Wonka,2023,"$218,402,312",125.0,20.3451,"Warner Bros. Pictures,Village Roadshow Pictures,The Roald Dahl Story Company,Heyday Films,Domain Entertainment",634.502312,117,70.0,82.0,66.0,Adventure
Wonka,2023,"$218,402,312",125.0,20.3451,"Warner Bros. Pictures,Village Roadshow Pictures,The Roald Dahl Story Company,Heyday Films,Domain Entertainment",634.502312,117,70.0,82.0,66.0, Comedy
Wonka,2023,"$218,402,312",125.0,20.3451,"Warner Bros. Pictures,Village Roadshow Pictures,The Roald Dahl Story Company,Heyday Films,Domain Entertainment",634.502312,117,70.0,82.0,66.0, Family
Five Nights at Freddy's,2023,"$137,275,620",20.0,18.893,"Blumhouse Productions,Scott Cawthon Productions",297.14413,110,54.0,32.0,33.0,Horror
Five Nights at Freddy's,2023,"$137,275,620",20.0,18.893,"Blumhouse Productions,Scott Cawthon Productions",297.14413,110,54.0,32.0,33.0, Mystery
Five Nights at Freddy's,2023,"$137,275,620",20.0,18.893,"Blumhouse Productions,Scott Cawthon Productions",297.14413,110,54.0,32.0,33.0, Thriller
The Last Duel,2021,"$10,853,945",100.0,10.6993,"20th Century Studios,Pearl Street Films,Scott Free Productions",30.552111,153,73.0,85.0,67.0,Drama
The Last Duel,2021,"$10,853,945",100.0,10.6993,"20th Century Studios,Pearl Street Films,Scott Free Productions",30.552111,153,73.0,85.0,67.0, History
The Last Duel,2021,"$10,853,945",100.0,10.6993,"20th Century Studios,Pearl Street Films,Scott Free Productions",30.552111,153,73.0,85.0,67.0, Thriller
A Quiet Place: Day One,2024,"$138,930,553",67.0,20.5255,"Paramount Pictures,Platinum Dunes,Sunday Night Productions",261.907653,99,63.0,86.0,68.0,Drama
A Quiet Place: Day One,2024,"$138,930,553",67.0,20.5255,"Paramount Pictures,Platinum Dunes,Sunday Night Productions",261.907653,99,63.0,86.0,68.0, Horror
A Quiet Place: Day One,2024,"$138,930,553",67.0,20.5255,"Paramount Pictures,Platinum Dunes,Sunday Night Productions",261.907653,99,63.0,86.0,68.0, Sci-Fi
The Holdovers,2023,"$20,355,375",13.0,10.5456,"Miramax,Gran Via Productions",42.51327,133,79.0,97.0,82.0,Comedy
The Holdovers,2023,"$20,355,375",13.0,10.5456,"Miramax,Gran Via Productions",42.51327,133,79.0,97.0,82.0, Drama
The Whale,2022,"$17,463,630",3.0,11.5499,"A24,Protozoa Pictures",55.101305,117,76.0,64.0,60.0,Drama
Absolution,2024,"$2,716,343",30.0,22.3563,"Electromagnetic Productions,Sculptor Media,north.five.six",3.854594,112,52.0,55.0,51.0,Action
Absolution,2024,"$2,716,343",30.0,22.3563,"Electromagnetic Productions,Sculptor Media,north.five.six",3.854594,112,52.0,55.0,51.0, Crime
Absolution,2024,"$2,716,343",30.0,22.3563,"Electromagnetic Productions,Sculptor Media,north.five.six",3.854594,112,52.0,55.0,51.0, Drama
The Killer,2023,,175.0,8.9713,Netflix,0.362113,118,67.0,85.0,73.0,Action
The Killer,2023,,175.0,8.9713,Netflix,0.362113,118,67.0,85.0,73.0, Adventure
The Killer,2023,,175.0,8.9713,Netflix,0.362113,118,67.0,85.0,73.0, Crime
The Lord of the Rings: The War of the Rohirrim,2024,"$9,158,572",30.0,28.7879,"New Line Cinema,Warner Bros. Animation,Sola Entertainment,Middle-earth Enterprises,WingNut Films,Domain Entertainment",19.958572,134,63.0,48.0,54.0,Animation
The Lord of the Rings: The War of the Rohirrim,2024,"$9,158,572",30.0,28.7879,"New Line Cinema,Warner Bros. Animation,Sola Entertainment,Middle-earth Enterprises,WingNut Films,Domain Entertainment",19.958572,134,63.0,48.0,54.0, Action
The Lord of the Rings: The War of the Rohirrim,2024,"$9,158,572",30.0,28.7879,"New Line Cinema,Warner Bros. Animation,Sola Entertainment,Middle-earth Enterprises,WingNut Films,Domain Entertainment",19.958572,134,63.0,48.0,54.0, Adventure
The King's Man,2021,"$37,176,373",100.0,13.2199,"Marv,Cloudy Productions,20th Century Studios",125.897478,131,63.0,41.0,44.0,Action
The King's Man,2021,"$37,176,373",100.0,13.2199,"Marv,Cloudy Productions,20th Century Studios",125.897478,131,63.0,41.0,44.0, Adventure
The King's Man,2021,"$37,176,373",100.0,13.2199,"Marv,Cloudy Productions,20th Century Studios",125.897478,131,63.0,41.0,44.0, Thriller
Sing Sing,2023,"$3,110,476",2.0,13.7092,"Black Bear Pictures,Edith Productions,Marfa Peach Company",3.401789,107,77.0,97.0,83.0,Drama
The Suicide Squad,2021,"$55,817,425",185.0,26.5284,"DC Films,Atlas Entertainment,The Safran Company,Warner Bros. Pictures",168.717425,132,72.0,,72.0,Action
The Suicide Squad,2021,"$55,817,425",185.0,26.5284,"DC Films,Atlas Entertainment,The Safran Company,Warner Bros. Pictures",168.717425,132,72.0,,72.0, Adventure
The Suicide Squad,2021,"$55,817,425",185.0,26.5284,"DC Films,Atlas Entertainment,The Safran Company,Warner Bros. Pictures",168.717425,132,72.0,,72.0, Comedy
Air,2023,"$52,460,106",80.0,14.0228,"Amazon Studios,Skydance Sports,Mandalay Pictures,Artists Equity",90.1,111,74.0,93.0,73.0,Drama
Air,2023,"$52,460,106",80.0,14.0228,"Amazon Studios,Skydance Sports,Mandalay Pictures,Artists Equity",90.1,111,74.0,93.0,73.0, Sport
Death on the Nile,2022,"$45,630,104",90.0,13.3799,"The Mark Gordon Company,Genre Films,20th Century Studios,Scott Free Productions",137.307235,127,63.0,62.0,52.0,Crime
Death on the Nile,2022,"$45,630,104",90.0,13.3799,"The Mark Gordon Company,Genre Films,20th Century Studios,Scott Free Productions",137.307235,127,63.0,62.0,52.0, Drama
Death on the Nile,2022,"$45,630,104",90.0,13.3799,"The Mark Gordon Company,Genre Films,20th Century Studios,Scott Free Productions",137.307235,127,63.0,62.0,52.0, Mystery
The Zone of Interest,2023,"$8,659,464",15.0,13.3708,"A24,Film4 Productions,Access Entertainment,JW Films,Extreme Emotions",52.631884,105,73.0,93.0,92.0,Drama
The Zone of Interest,2023,"$8,659,464",15.0,13.3708,"A24,Film4 Productions,Access Entertainment,JW Films,Extreme Emotions",52.631884,105,73.0,93.0,92.0, History
The Zone of Interest,2023,"$8,659,464",15.0,13.3708,"A24,Film4 Productions,Access Entertainment,JW Films,Extreme Emotions",52.631884,105,73.0,93.0,92.0, War
Bad Boys: Ride or Die,2024,"$193,573,217",100.0,35.7531,"Westbrook,Columbia Pictures,Don Simpson/Jerry Bruckheimer Films,2.0 Entertainment",404.547819,115,65.0,65.0,54.0,Action
Bad Boys: Ride or Die,2024,"$193,573,217",100.0,35.7531,"Westbrook,Columbia Pictures,Don Simpson/Jerry Bruckheimer Films,2.0 Entertainment",404.547819,115,65.0,65.0,54.0, Adventure
Bad Boys: Ride or Die,2024,"$193,573,217",100.0,35.7531,"Westbrook,Columbia Pictures,Don Simpson/Jerry Bruckheimer Films,2.0 Entertainment",404.547819,115,65.0,65.0,54.0, Comedy
Last Night in Soho,2021,"$10,127,625",43.0,9.5795,"Film4 Productions,Working Title Films,Complete Fiction,Focus Features,Perfect World Pictures",22.957625,116,70.0,75.0,65.0,Drama
Last Night in Soho,2021,"$10,127,625",43.0,9.5795,"Film4 Productions,Working Title Films,Complete Fiction,Focus Features,Perfect World Pictures",22.957625,116,70.0,75.0,65.0, Horror
Last Night in Soho,2021,"$10,127,625",43.0,9.5795,"Film4 Productions,Working Title Films,Complete Fiction,Focus Features,Perfect World Pictures",22.957625,116,70.0,75.0,65.0, Mystery
Past Lives,2023,"$11,185,625",12.0,19.2476,"A24,Killer Films,2AM,CJ ENM",28.126646,106,78.0,95.0,94.0,Drama
Past Lives,2023,"$11,185,625",12.0,19.2476,"A24,Killer Films,2AM,CJ ENM",28.126646,106,78.0,95.0,94.0, Romance
West Side Story,2021,"$38,530,322",100.0,9.9477,"20th Century Studios,Amblin Entertainment,TSG Entertainment",76.016171,156,71.0,91.0,85.0,Crime
West Side Story,2021,"$38,530,322",100.0,9.9477,"20th Century Studios,Amblin Entertainment,TSG Entertainment",76.016171,156,71.0,91.0,85.0, Drama
West Side Story,2021,"$38,530,322",100.0,9.9477,"20th Century Studios,Amblin Entertainment,TSG Entertainment",76.016171,156,71.0,91.0,85.0, Musical
12th Fail,2023,,2.4,6.8199,"Vidhu Vinod Chopra Productions,Zee Studios,KRG Studios",8.3,146,88.0,91.0,,Biography
12th Fail,2023,,2.4,6.8199,"Vidhu Vinod Chopra Productions,Zee Studios,KRG Studios",8.3,146,88.0,91.0,, Drama
