
id,response
tt13652142,"{'Title': 'Magazine Dreams', 'Year': '2023', 'Rated': 'N/A', 'Released': '20 Jan 2023', 'Runtime': '124 min', 'Genre': 'Drama', 'Director': 'Elijah Bynum', 'Writer': 'Elijah Bynum', 'Actors': 'Jonathan Majors, Harrison Page, Harriet Sansom Harris', 'Plot': 'A Black amateur bodybuilder struggles to find human connection in this exploration of celebrity and violence.', 'Language': 'English', 'Country': 'United States', 'Awards': '2 wins & 1 nomination', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMDdjMzBkMmUtMTg0Yi00OGMwLWFhY2YtOWIxYTAzNjkwNWU1XkEyXkFqcGdeQXVyMjk1NzAxNg@@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '72/100'}], 'Metascore': '72', 'imdbRating': '6.7', 'imdbVotes': '377', 'imdbID': 'tt13652142', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt13652286,"{'Title': 'Fight or Flight', 'Year': '2024', 'Rated': 'N/A', 'Released': '09 May 2025', 'Runtime': '97 min', 'Genre': 'Action, Comedy', 'Director': 'James Madigan', 'Writer': 'Brooks McLaren, D.J. Cotrona', 'Actors': 'Katee Sackhoff, Josh Hartnett, Julian Kostov', 'Plot': ""A mercenary takes on the job of tracking down a target on a plane but must protect her when they're surrounded by people trying to kill both of them."", 'Language': 'English', 'Country': 'United States, United Kingdom', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMmE4YTQxMjctMWFlZC00OTY5LWJiNTctZjFhNTJlMmIxMmViXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}], 'Metascore': 'N/A', 'imdbRating': '6.4', 'imdbVotes': '6,926', 'imdbID': 'tt13652286', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt1517268,"{'Title': 'Barbie', 'Year': '2023', 'Rated': 'PG-13', 'Released': '21 Jul 2023', 'Runtime': '114 min', 'Genre': 'Adventure, Comedy, Fantasy', 'Director': 'Greta Gerwig', 'Writer': 'Greta Gerwig, Noah Baumbach', 'Actors': 'Margot Robbie, Ryan Gosling, Issa Rae', 'Plot': 'Barbie and Ken are having the time of their lives in the seemingly perfect world of Barbie Land. However, when they get a chance to go to the outside world, they soon discover the joys and perils of living among regular humans.', 'Language': 'English, Spanish', 'Country': 'United States, United Kingdom', 'Awards': 'Won 1 Oscar. 208 wins & 437 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYjI3NDU0ZGYtYjA2YS00Y2RlLTgwZDAtYTE2YTM5ZjE1M2JlXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '80/100'}], 'Metascore': '80', 'imdbRating': '6.8', 'imdbVotes': '596,493', 'imdbID': 'tt1517268', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$636,238,421', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt2906216,"{'Title': 'Dungeons & Dragons: Honor Among Thieves', 'Year': '2023', 'Rated': 'PG-13', 'Released': '31 Mar 2023', 'Runtime': '134 min', 'Genre': 'Action, Adventure, Comedy', 'Director': 'John Francis Daley, Jonathan Goldstein', 'Writer': 'Jonathan Goldstein, John Francis Daley, Michael Gilio', 'Actors': 'Chris Pine, Michelle Rodriguez, Regé-Jean Page', 'Plot': 'A charming thief and a band of unlikely adventurers embark on an epic quest to retrieve a lost relic, but things go dangerously awry when they run afoul of the wrong people.', 'Language': 'English', 'Country': 'United States, Canada, United Kingdom, Iceland, Ireland, Australia', 'Awards': '4 wins & 20 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BOGRjMjQ0ZDAtODc0OS00MGY1LTkxMTMtODhhNjY5NTM4N2IwXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Metacritic', 'Value': '72/100'}], 'Metascore': '72', 'imdbRating': '7.2', 'imdbVotes': '258,200', 'imdbID': 'tt2906216', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$93,549,650', 'Production': 'Paramount Pictures', 'Website': 'N/A', 'Response': 'True'}"
tt28249919,"{'Title': 'Presence', 'Year': '2024', 'Rated': 'R', 'Released': '24 Jan 2025', 'Runtime': '84 min', 'Genre': 'Drama, Horror, Thriller', 'Director': 'Steven Soderbergh', 'Writer': 'David Koepp', 'Actors': 'Lucy Liu, Chris Sullivan, Callina Liang', 'Plot': 'A family becomes convinced they are not alone after moving into their new home in the suburbs.', 'Language': 'English', 'Country': 'United States', 'Awards': 'N/A', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZWRmNzM1YjktM2YyMi00M2YwLWE2YjMtNjgwNTQ3MGU3MzczXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '77/100'}], 'Metascore': '77', 'imdbRating': '6.7', 'imdbVotes': '4,246', 'imdbID': 'tt28249919', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$4,321,970', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt22042346,"{'Title': '2073', 'Year': '2024', 'Rated': 'R', 'Released': '27 Dec 2024', 'Runtime': '85 min', 'Genre': 'Documentary, Thriller', 'Director': 'Asif Kapadia', 'Writer': 'Asif Kapadia, Tony Grisoni', 'Actors': 'Naomi Ackie, Samantha Morton, Hector Hewer', 'Plot': 'A woman living in a ruined Earth tries to comprehend how the world was destroyed.', 'Language': 'English', 'Country': 'United Kingdom, United States', 'Awards': '1 win & 2 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNTAxNjQ1NzUtN2FjNS00N2Y3LWI4NWUtZGVkNDZjNDVhNGYwXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '52/100'}], 'Metascore': '52', 'imdbRating': '5.1', 'imdbVotes': '1,590', 'imdbID': 'tt22042346', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$7,125', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt20215968,"{'Title': 'Hit Man', 'Year': '2023', 'Rated': 'R', 'Released': '07 Jun 2024', 'Runtime': '115 min', 'Genre': 'Comedy, Crime, Romance', 'Director': 'Richard Linklater', 'Writer': 'Richard Linklater, Glen Powell, Skip Hollandsworth', 'Actors': 'Glen Powell, Adria Arjona, Austin Amelio', 'Plot': 'A professor moonlighting as a hit man of sorts for his city police department, descends into dangerous, dubious territory when he finds himself attracted to a woman who enlists his services.', 'Language': 'English', 'Country': 'United States', 'Awards': '5 wins & 20 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNzFhMDZmYTctOTNmZi00MjVjLThkNGItMTJhOTI2NDkzMTFiXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '82/100'}], 'Metascore': '82', 'imdbRating': '6.8', 'imdbVotes': '112,828', 'imdbID': 'tt20215968', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt6718170,"{'Title': 'The Super Mario Bros. Movie', 'Year': '2023', 'Rated': 'PG', 'Released': '05 Apr 2023', 'Runtime': '92 min', 'Genre': 'Animation, Adventure, Comedy', 'Director': 'Aaron Horvath, Michael Jelenic, Pierre Leduc', 'Writer': 'Matthew Fogel', 'Actors': 'Chris Pratt, Anya Taylor-Joy, Charlie Day', 'Plot': 'Brooklyn plumbers Mario and Luigi are warped to the magical Mushroom Kingdom, and Mario must team up with Princess Peach, Toad, and Donkey Kong to save Luigi from the evil Bowser.', 'Language': 'English', 'Country': 'United States, Japan, France', 'Awards': '2 wins & 48 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BOGZlN2EzOTYtMzUzOS00NTM3LTg0MTQtZDVjZGM4YmJlNWNhXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '46/100'}], 'Metascore': '46', 'imdbRating': '7.0', 'imdbVotes': '263,354', 'imdbID': 'tt6718170', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$574,934,330', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt9764362,"{'Title': 'The Menu', 'Year': '2022', 'Rated': 'R', 'Released': '18 Nov 2022', 'Runtime': '107 min', 'Genre': 'Comedy, Horror, Thriller', 'Director': 'Mark Mylod', 'Writer': 'Seth Reiss, Will Tracy', 'Actors': 'Ralph Fiennes, Anya Taylor-Joy, Nicholas Hoult', 'Plot': 'A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.', 'Language': 'English, Spanish', 'Country': 'United States', 'Awards': '2 wins & 66 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BN2Q0YWE1MjktODJlMi00NTRiLWI2ZTctZTAxNjkyODVjM2EyXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '71/100'}], 'Metascore': '71', 'imdbRating': '7.2', 'imdbVotes': '447,264', 'imdbID': 'tt9764362', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$38,501,125', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt8041270,"{'Title': 'Jurassic World: Dominion', 'Year': '2022', 'Rated': 'PG-13', 'Released': '10 Jun 2022', 'Runtime': '147 min', 'Genre': 'Action, Adventure, Sci-Fi', 'Director': 'Colin Trevorrow', 'Writer': 'Emily Carmichael, Colin Trevorrow, Derek Connolly', 'Actors': 'Chris Pratt, Bryce Dallas Howard, Laura Dern', 'Plot': 'Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.', 'Language': 'English, Maltese, French', 'Country': 'United States, China, Malta', 'Awards': '1 win & 26 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZGExMWU2NWMtNzczYi00NjQ4LTk2YzctZGZkYmRmMDdhMjllXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '38/100'}], 'Metascore': '38', 'imdbRating': '5.6', 'imdbVotes': '222,065', 'imdbID': 'tt8041270', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$376,851,080', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt1684562,"{'Title': 'The Fall Guy', 'Year': '2024', 'Rated': 'PG-13', 'Released': '03 May 2024', 'Runtime': '126 min', 'Genre': 'Action, Comedy, Drama', 'Director': 'David Leitch', 'Writer': 'Glen A. Larson, Drew Pearce', 'Actors': 'Ryan Gosling, Emily Blunt, Aaron Taylor-Johnson', 'Plot': 'A stuntman, fresh off an almost career-ending accident, has to track down a missing movie star, solve a conspiracy and try to win back the love of his life while still doing his day job.', 'Language': 'English', 'Country': 'United States, Australia, Canada', 'Awards': '13 wins & 37 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BM2U0MTJiYTItMjNiZS00MzU4LTkxYTAtYTU0ZGY1ODJhMjRhXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '73/100'}], 'Metascore': '73', 'imdbRating': '6.8', 'imdbVotes': '204,123', 'imdbID': 'tt1684562', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$92,900,355', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt9362722,"{'Title': 'Spider-Man: Across the Spider-Verse', 'Year': '2023', 'Rated': 'PG', 'Released': '02 Jun 2023', 'Runtime': '140 min', 'Genre': 'Animation, Action, Adventure', 'Director': 'Joaquim Dos Santos, Kemp Powers, Justin K. Thompson', 'Writer': 'Phil Lord, Christopher Miller, Dave Callaham', 'Actors': 'Shameik Moore, Hailee Steinfeld, Brian Tyree Henry', 'Plot': 'Traveling across the multiverse, Miles Morales meets a new team of Spider-People, made up of heroes from different dimensions. But when the heroes clash over how to deal with a new threat, Miles finds himself at a crossroads.', 'Language': 'English', 'Country': 'United States', 'Awards': 'Nominated for 1 Oscar. 106 wins & 165 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNThiZjA3MjItZGY5Ni00ZmJhLWEwN2EtOTBlYTA4Y2E0M2ZmXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '86/100'}], 'Metascore': '86', 'imdbRating': '8.5', 'imdbVotes': '434,719', 'imdbID': 'tt9362722', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$381,593,754', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt15325794,"{'Title': 'Fall', 'Year': '2022', 'Rated': 'PG-13', 'Released': '12 Aug 2022', 'Runtime': '107 min', 'Genre': 'Action, Thriller', 'Director': 'Scott Mann', 'Writer': 'Jonathan Frank, Scott Mann', 'Actors': 'Grace Caroline Currey, Virginia Gardner, Mason Gooding', 'Plot': 'When a high-rise climb goes wrong, best friends Becky and Hunter find themselves stuck at the top of a 2,000-foot TV tower.', 'Language': 'English', 'Country': 'United Kingdom, United States', 'Awards': '4 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYmZjYjAxMDEtOTE2My00MmM5LTkyYjctOWRjMjgyM2JhMDI0XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '62/100'}], 'Metascore': '62', 'imdbRating': '6.4', 'imdbVotes': '119,899', 'imdbID': 'tt15325794', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$7,240,521', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt21064584,"{'Title': 'The Iron Claw', 'Year': '2023', 'Rated': 'R', 'Released': '22 Dec 2023', 'Runtime': '132 min', 'Genre': 'Biography, Drama, Sport', 'Director': 'Sean Durkin', 'Writer': 'Sean Durkin', 'Actors': 'Zac Efron, Jeremy Allen White, Harris Dickinson', 'Plot': 'The true story of the inseparable Von Erich brothers, who made history in the intensely competitive world of professional wrestling in the early 1980s.', 'Language': 'English', 'Country': 'United Kingdom, United States', 'Awards': '3 wins & 39 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYjJjZDc5YTUtYTc4My00Yzc2LTkwMGUtOTg3ODIwYzJkYTJiXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '73/100'}], 'Metascore': '73', 'imdbRating': '7.6', 'imdbVotes': '100,189', 'imdbID': 'tt21064584', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$35,070,296', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt10872600,"{'Title': 'Spider-Man: No Way Home', 'Year': '2021', 'Rated': 'PG-13', 'Released': '17 Dec 2021', 'Runtime': '148 min', 'Genre': 'Action, Adventure, Fantasy', 'Director': 'Jon Watts', 'Writer': 'Chris McKenna, Erik Sommers, Stan Lee', 'Actors': 'Tom Holland, Zendaya, Benedict Cumberbatch', 'Plot': ""With Spider-Man's identity now revealed, Peter asks Doctor Strange for help. When a spell goes wrong, dangerous foes from other worlds start to appear."", 'Language': 'English, Tagalog', 'Country': 'United States', 'Awards': 'Nominated for 1 Oscar. 35 wins & 71 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BMmFiZGZjMmEtMTA0Ni00MzA2LTljMTYtZGI2MGJmZWYzZTQ2XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '71/100'}], 'Metascore': '71', 'imdbRating': '8.2', 'imdbVotes': '939,737', 'imdbID': 'tt10872600', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$814,866,759', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt14257582,"{'Title': 'Wolfs', 'Year': '2024', 'Rated': 'R', 'Released': '27 Sep 2024', 'Runtime': '108 min', 'Genre': 'Crime, Thriller', 'Director': 'Jon Watts', 'Writer': 'Jon Watts', 'Actors': 'George Clooney, Brad Pitt, Amy Ryan', 'Plot': ""Two rival fixers cross paths when they're both called in to help cover up a prominent New York official's misstep. Over one explosive night, they'll have to set aside their petty grievances and their egos to finish the job."", 'Language': 'English', 'Country': 'United Kingdom, United States', 'Awards': '1 win & 1 nomination total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BNWI2MzdiM2ItMTg2Zi00MTYwLThlZmItM2FkNWI4NjE3ZjRhXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '60/100'}], 'Metascore': '60', 'imdbRating': '6.5', 'imdbVotes': '81,659', 'imdbID': 'tt14257582', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt26474783,"{'Title': 'Dead Mail', 'Year': '2024', 'Rated': 'N/A', 'Released': '09 Mar 2024', 'Runtime': '106 min', 'Genre': 'Crime, Drama, Horror', 'Director': 'Joe DeBoer, Kyle McConaghy', 'Writer': 'Joe DeBoer, Kyle McConaghy', 'Actors': 'Sterling Macer Jr., John Fleck, Tomas Boykin', 'Plot': 'An ominous help note finds its way to a 1980s post office, connecting a dead letter investigator to a kidnapped keyboard technician.', 'Language': 'English', 'Country': 'United States', 'Awards': '1 nomination', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYzVkYmRjZDgtMjdlYy00ODRjLWJjNmUtNGQ0ZmQyN2ZmNmI3XkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}], 'Metascore': 'N/A', 'imdbRating': '6.7', 'imdbVotes': '191', 'imdbID': 'tt26474783', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt14260836,"{'Title': 'Better Man', 'Year': '2024', 'Rated': 'R', 'Released': '10 Jan 2025', 'Runtime': '135 min', 'Genre': 'Biography, Fantasy, Music', 'Director': 'Michael Gracey', 'Writer': 'Simon Gleeson, Oliver Cole, Michael Gracey', 'Actors': 'Robbie Williams, Jonno Davies, Steve Pemberton', 'Plot': 'The meteoric rise, dramatic fall, and remarkable resurgence of British pop superstar Robbie Williams.', 'Language': 'English', 'Country': 'United Kingdom, United States, China, France, Australia', 'Awards': 'Nominated for 1 Oscar. 11 wins & 38 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BYWU3YzU0NTItMGVlYi00YTFmLWE5MmQtNjg4ODQ3ZWYyNjRkXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '77/100'}], 'Metascore': '77', 'imdbRating': '7.6', 'imdbVotes': '25,715', 'imdbID': 'tt14260836', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$1,983,648', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt12747748,"{'Title': 'Leave the World Behind', 'Year': '2023', 'Rated': 'R', 'Released': '08 Dec 2023', 'Runtime': '138 min', 'Genre': 'Drama, Mystery, Thriller', 'Director': 'Sam Esmail', 'Writer': 'Rumaan Alam, Sam Esmail', 'Actors': 'Julia Roberts, Mahershala Ali, Ethan Hawke', 'Plot': ""A family's getaway to a luxurious rental home takes an ominous turn when a cyberattack knocks out their devices, and two strangers appear at their door."", 'Language': 'English', 'Country': 'United States', 'Awards': '1 win & 12 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BZjI0YzhjZjAtMzg3ZS00NTFhLWFkYjctMjE5ZGExNTk1MmJkXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '68/100'}], 'Metascore': '68', 'imdbRating': '6.4', 'imdbVotes': '229,198', 'imdbID': 'tt12747748', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': 'N/A', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
tt10366206,"{'Title': 'John Wick: Chapter 4', 'Year': '2023', 'Rated': 'R', 'Released': '24 Mar 2023', 'Runtime': '169 min', 'Genre': 'Action, Crime, Thriller', 'Director': 'Chad Stahelski', 'Writer': 'Shay Hatten, Michael Finch, Derek Kolstad', 'Actors': 'Keanu Reeves, Laurence Fishburne, George Georgiou', 'Plot': 'John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.', 'Language': 'English, Japanese, Russian, French, Spanish, German, Latin, Cantonese, Arabic', 'Country': 'United States, Germany', 'Awards': '38 wins & 53 nominations total', 'Poster': 'https://m.media-amazon.com/images/M/MV5BY2Q2ZmI5ZjUtNWVhMC00YzJkLTlmYjMtY2RmZDhkNzEzYjZhXkEyXkFqcGc@._V1_SX300.jpg', 'Ratings': [{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '78/100'}], 'Metascore': '78', 'imdbRating': '7.6', 'imdbVotes': '375,074', 'imdbID': 'tt10366206', 'Type': 'movie', 'DVD': 'N/A', 'BoxOffice': '$187,131,806', 'Production': 'N/A', 'Website': 'N/A', 'Response': 'True'}"
